transaction_id,customer_id,transaction_date,transaction_type,amount,balance_after,merchant_category,location,description,channel,currency,status
TXN_00024697,CUST_003720,2024-06-28 09:57:10,Purchase,-227.26,43091.24489,Grocery,Teresaborough,Standard wall firm process. Four later phone.,ATM,USD,Completed
TXN_00024698,CUST_001714,2025-02-27 02:36:10,Deposit,261.65,25157.66435,Shopping,Hannahfurt,Effort sea star can pay mother.,Online,USD,Completed
TXN_00024699,CUST_002284,2025-06-05 09:50:34,Payment,-156.18,33678.47214,Restaurant,Tiffanyfurt,Win hand computer your improve.,ATM,USD,Completed
TXN_00024700,CUST_003736,2024-10-23 18:10:41,Payment,-558.91,31401.4243,Transfer,Myersmouth,From operation growth unit drop charge step.,Online,USD,Completed
TXN_00024701,CUST_000678,2025-03-21 18:21:01,Transfer,-563.77,28165.31908,Restaurant,Castilloland,Chair training cell majority skin.,Online,USD,Completed
TXN_00024702,CUST_002525,2024-08-12 13:39:03,Purchase,-12.4,24059.32781,Grocery,Port Rodney,Pm to memory talk impact establish.,Branch,USD,Completed
TXN_00024703,CUST_003840,2024-09-27 05:07:41,Withdrawal,-812.28,18359.42589,Grocery,Boydberg,Sing word sea charge home.,Mobile App,USD,Completed
TXN_00024704,CUST_000439,2025-01-10 23:32:38,Purchase,-35.6,2329.90485,Other,South Rhondaview,Kid traditional film daughter seem some.,ATM,USD,Pending
TXN_00024705,CUST_004018,2024-10-08 14:10:12,Payment,-42.06,33794.93054,Shopping,Walkerbury,Cultural might country describe.,ATM,USD,Completed
TXN_00024706,CUST_004232,2025-05-24 08:54:08,Deposit,1156.98,16664.5735,Transfer,West Deborah,Son enough possible rate meet.,Branch,USD,Pending
TXN_00024707,CUST_003713,2025-02-08 14:39:54,Withdrawal,-96.15,15806.2418,Gas,South Williambury,Company cover challenge read goal imagine.,Branch,USD,Completed
TXN_00024708,CUST_000544,2025-03-27 02:23:10,Transfer,-595.76,6823.503524,Grocery,Andrewsport,Customer new receive nice drive minute.,Mobile App,USD,Completed
TXN_00024709,CUST_001491,2023-12-10 00:03:51,Purchase,-170.23,21217.28214,Shopping,South Alexandrahaven,Relate lay lawyer significant mean.,Branch,USD,Completed
TXN_00024710,CUST_002180,2023-12-16 08:33:39,Transfer,-196.41,46472.29646,Gas,Shawmouth,Itself it describe. Under resource rock.,Branch,USD,Completed
TXN_00024711,CUST_004691,2024-11-28 10:09:00,Deposit,265.72,6987.801666,Grocery,Kellyside,Keep maybe especially everything hard.,ATM,USD,Pending
TXN_00024712,CUST_004482,2025-06-07 22:20:37,Payment,-44,4494.384653,Shopping,East David,Mrs tend against policy perform world figure.,Online,USD,Completed
TXN_00024713,CUST_000653,2024-12-07 19:17:37,Deposit,329.83,36659.26703,Restaurant,Vasquezside,Live I size force stage theory.,Mobile App,USD,Pending
TXN_00024714,CUST_004135,2023-11-26 08:36:40,Transfer,-231.66,12127.13914,ATM,Port Ronaldmouth,Recently option know pick.,Online,USD,Completed
TXN_00024715,CUST_002089,2024-10-09 03:27:12,Withdrawal,-262,48409.11539,Grocery,East Jeremyland,Miss his man charge relate best charge.,ATM,USD,Completed
TXN_00024716,CUST_004583,2024-04-08 12:52:58,Payment,-335.92,1027.56734,Other,North Jasmineburgh,Whose box business song if hundred head.,ATM,USD,Completed
TXN_00024717,CUST_002467,2024-08-13 03:59:12,ATM Withdrawal,-100,42345.94079,Shopping,Nicholasmouth,Hard realize always tree center guy full.,Branch,USD,Pending
TXN_00024718,CUST_001159,2023-08-22 05:05:14,Transfer,-154.32,41823.05052,Healthcare,Michellefurt,Man local support however floor that which data.,Mobile App,USD,Completed
TXN_00024719,CUST_000918,2025-07-24 05:20:36,Transfer,-1027.09,18767.03331,Gas,North Emilyfurt,Phone push green air.,Online,USD,Completed
TXN_00024720,CUST_001827,2024-10-06 03:01:09,Deposit,1376.54,23882.06153,Grocery,Lake Nicole,Mother worker they bill. Under office probably.,Online,USD,Completed
TXN_00024721,CUST_002497,2024-03-12 05:24:40,Purchase,-102.18,34495.42767,Transfer,East Isaacfurt,True often million today popular public star.,Branch,USD,Completed
TXN_00024722,CUST_000361,2024-06-21 13:10:47,Payment,-319.72,16986.54752,Grocery,New Tyler,Apply production among use else my single.,Mobile App,USD,Completed
TXN_00024723,CUST_002821,2024-12-10 03:18:39,Deposit,687.41,12469.38358,Grocery,Kylefurt,Recent always general measure.,Branch,USD,Completed
TXN_00024724,CUST_000219,2025-02-04 14:13:09,Payment,-275.19,38492.23045,Shopping,Barkerland,Measure tree effort dog doctor part trouble.,Online,USD,Failed
TXN_00024725,CUST_004087,2023-09-19 03:40:15,Transfer,-583.41,32213.07437,Gas,West Richard,Thus close her between benefit movement dinner.,Mobile App,USD,Failed
TXN_00024726,CUST_004808,2024-03-27 15:20:44,Withdrawal,-445.44,6913.855736,ATM,Yolandaburgh,Type professional lot level and.,Online,USD,Completed
TXN_00024727,CUST_003093,2024-02-07 11:27:19,Transfer,-416.4,47280.41908,Grocery,Timothyshire,Realize federal attack Republican sit quickly.,Online,USD,Completed
TXN_00024728,CUST_003822,2023-09-17 18:30:27,Deposit,1179.19,11017.4792,Restaurant,Annamouth,Live wait close.,Mobile App,USD,Completed
TXN_00024729,CUST_003694,2025-03-19 11:31:28,Withdrawal,-741.16,27271.8248,Entertainment,Robertborough,Test key fine would medical thus no instead.,Online,USD,Pending
TXN_00024730,CUST_003229,2025-08-01 20:36:11,Transfer,-129.34,9589.084993,Shopping,Chapmanshire,Serve specific sell wall wife pull.,ATM,USD,Completed
TXN_00024731,CUST_003875,2025-07-02 21:25:38,Withdrawal,-1188,40479.43873,Healthcare,East Aarontown,College market list close.,Online,USD,Completed
TXN_00024732,CUST_001431,2025-04-07 13:32:43,Deposit,625.61,7257.676163,Shopping,Martinfurt,Staff section line spring college form action.,Branch,USD,Pending
TXN_00024733,CUST_000309,2024-07-10 02:06:34,Withdrawal,-276.42,7230.807943,Grocery,Mistyview,Offer it energy specific action wish.,Branch,USD,Completed
TXN_00024734,CUST_003145,2025-07-23 13:40:08,Purchase,-51.33,7850.919369,Restaurant,New Staceyside,Top think center list type several.,Branch,USD,Completed
TXN_00024735,CUST_003153,2025-06-11 00:55:03,Purchase,-34.17,7529.645445,Transfer,Josebury,Civil himself history item green glass act.,Mobile App,USD,Failed
TXN_00024736,CUST_002314,2024-10-21 00:23:54,Purchase,-150.23,34575.10076,Transfer,Lake Sarahfurt,Inside sound better wall world rule.,ATM,USD,Completed
TXN_00024737,CUST_004610,2023-09-05 19:23:33,Withdrawal,-229.33,17019.26111,Gas,West Sheilaport,Ahead TV stock indicate always Congress.,Online,USD,Completed
TXN_00024738,CUST_000514,2025-04-21 17:43:29,Withdrawal,-696.09,39188.74178,Entertainment,Markburgh,Itself truth name candidate where start wait.,Online,USD,Completed
TXN_00024739,CUST_002389,2024-02-24 05:19:24,Transfer,-376.1,13536.42495,Transfer,South Lisaborough,Your local help finish station.,Mobile App,USD,Completed
TXN_00024740,CUST_002066,2025-04-08 06:44:12,Purchase,-267.81,17994.53575,Gas,Vasquezshire,From fact main stuff stock responsibility sound.,Branch,USD,Completed
TXN_00024741,CUST_003930,2023-11-03 23:58:07,Payment,-60.29,33886.48042,Shopping,Lake Hannahview,Would you through black market activity here.,Mobile App,USD,Completed
TXN_00024742,CUST_001215,2025-03-30 13:01:00,Purchase,-109.92,7210.638363,Shopping,Tateland,Middle have various involve eat.,Branch,USD,Completed
TXN_00024743,CUST_003854,2025-02-12 22:59:46,Payment,-614.18,34090.40268,Shopping,West Mathew,Fast pressure wife during.,Mobile App,USD,Completed
TXN_00024744,CUST_004965,2024-03-15 17:38:23,Purchase,-56.66,38558.744,Shopping,Port Susanshire,Any commercial trouble fast garden necessary.,Mobile App,USD,Failed
TXN_00024745,CUST_000950,2024-02-06 06:18:46,Purchase,-175.18,38341.88866,Other,East Randy,Long public cell level this relate hot seat.,Mobile App,USD,Completed
TXN_00024746,CUST_001135,2025-03-12 13:04:55,Payment,-751.26,9592.073511,Transfer,Thompsonport,National law on near direction performance road.,Mobile App,USD,Completed
TXN_00024747,CUST_001123,2024-11-08 12:17:09,Transfer,-1722.06,42311.45005,Shopping,North Deborah,Measure stock church form wish because.,ATM,USD,Completed
TXN_00024748,CUST_003002,2025-07-09 04:12:54,Transfer,-208.69,23203.2313,Shopping,Denisemouth,Skin hair get lot where audience.,Online,USD,Completed
TXN_00024749,CUST_000950,2025-01-02 08:42:18,Payment,-211.16,47996.79448,Shopping,Port Alexandrahaven,Heavy answer agreement trade feeling cup.,Online,USD,Completed
TXN_00024750,CUST_004405,2025-06-15 03:05:31,Withdrawal,-686.8,39636.97179,Transfer,Clinefort,Lay change evidence before create yourself.,Mobile App,USD,Failed
TXN_00024751,CUST_001806,2023-08-29 19:13:15,Deposit,5302,7165.219432,Shopping,Murphybury,Participant theory chance firm suffer.,Branch,USD,Completed
TXN_00024752,CUST_003468,2025-07-31 19:19:35,Withdrawal,-626.85,43561.45812,Gas,West Dana,Ago drop type loss accept.,Online,USD,Completed
TXN_00024753,CUST_004674,2025-03-30 23:31:31,Withdrawal,-630.99,21832.92958,Transfer,New Collinfurt,Choose assume notice participant month page age.,Mobile App,USD,Completed
TXN_00024754,CUST_001852,2023-12-02 06:29:41,Payment,-128.82,28799.95312,Restaurant,South Javierfurt,Kind market woman practice hospital cell laugh.,Online,USD,Completed
TXN_00024755,CUST_004030,2025-03-14 15:28:01,Payment,-574.87,16788.68413,Shopping,Lake Maria,Choose article appear different.,Online,USD,Pending
TXN_00024756,CUST_002196,2023-12-15 01:29:15,Withdrawal,-624.34,25925.19836,ATM,Haydenshire,Learn bank law make.,Online,USD,Completed
TXN_00024757,CUST_001116,2025-01-05 18:38:54,Transfer,-114.06,31646.82083,Shopping,East William,Civil education ball blood.,Online,USD,Completed
TXN_00024758,CUST_002144,2025-06-06 02:55:25,Transfer,-509.53,36309.98527,Grocery,South Steven,Kind term cultural easy paper.,Branch,USD,Completed
TXN_00024759,CUST_003760,2023-11-05 10:28:59,Purchase,-40.6,23339.9398,Grocery,North Ronaldton,Outside foot between movement find.,Online,USD,Completed
TXN_00024760,CUST_003067,2023-09-20 16:17:29,Purchase,-335.17,15279.16371,Grocery,Grayville,Country sound letter main east.,ATM,USD,Pending
TXN_00024761,CUST_004784,2025-08-10 07:10:49,Payment,-9.84,48155.63604,ATM,North Kellyville,Soon cell what sport action rise collection.,Mobile App,USD,Completed
TXN_00024762,CUST_002868,2024-08-06 16:49:16,Withdrawal,-2.25,42678.50232,Healthcare,Lawrenceville,Throughout budget I ball. Much wait glass a.,ATM,USD,Completed
TXN_00024763,CUST_003041,2024-05-26 10:46:47,Transfer,-674.65,6167.498065,Entertainment,Lake Matthewchester,Word phone free rock sense especially agree.,ATM,USD,Pending
TXN_00024764,CUST_000057,2025-05-29 03:39:30,Withdrawal,-24.3,17002.45589,ATM,East Adam,Already TV garden fly single issue night.,Branch,USD,Completed
TXN_00024765,CUST_001142,2025-03-26 17:11:20,Transfer,-307.65,23509.3369,Entertainment,Loriland,There both good raise ago.,Branch,USD,Completed
TXN_00024766,CUST_002232,2025-03-06 17:32:30,Transfer,-753.57,39431.21733,Other,Schultzbury,Decide could free on product near skill guy.,Mobile App,USD,Pending
TXN_00024767,CUST_000307,2025-07-24 18:33:09,Withdrawal,-460.53,18224.2035,Other,East Keith,Nation skill require would pretty draw.,Mobile App,USD,Completed
TXN_00024768,CUST_002628,2024-01-30 10:47:11,Payment,-703.47,22896.8292,Grocery,Danielfurt,Want face determine space.,Mobile App,USD,Completed
TXN_00024769,CUST_004989,2023-11-03 07:59:07,Payment,-197.04,7239.841314,Grocery,Jenniferhaven,Tv some finish focus agency.,Branch,USD,Completed
TXN_00024770,CUST_000702,2025-05-25 06:58:14,Purchase,-35.56,39443.29832,ATM,Susanburgh,System cultural true then campaign.,Online,USD,Completed
TXN_00024771,CUST_000711,2024-03-09 04:14:56,Payment,-54.56,1608.892907,Other,Johnsonmouth,Late huge work join.,ATM,USD,Completed
TXN_00024772,CUST_003636,2025-07-27 11:24:47,Transfer,-766.16,23036.38283,Restaurant,New April,Pretty mean I capital current.,Online,USD,Pending
TXN_00024773,CUST_003256,2024-07-18 13:41:39,Purchase,-117.9,22880.40168,Grocery,North Sarah,Business morning travel term avoid.,Mobile App,USD,Completed
TXN_00024774,CUST_003476,2025-07-03 12:47:09,Payment,-56.6,34902.34621,Shopping,Braunberg,Exist director represent cover.,Online,USD,Completed
TXN_00024775,CUST_004143,2024-12-11 08:30:19,Purchase,-153.41,18632.2624,Shopping,Christinaland,Decade behavior soon TV including gun compare to.,Online,USD,Completed
TXN_00024776,CUST_003925,2024-03-15 14:22:12,Withdrawal,-15.8,32065.09341,Shopping,Lisatown,Natural situation visit former.,ATM,USD,Completed
TXN_00024777,CUST_002706,2023-11-06 01:11:23,Payment,-658.81,35821.38091,Grocery,Christopherhaven,Light cultural information.,Mobile App,USD,Completed
TXN_00024778,CUST_002997,2024-12-10 14:47:37,Withdrawal,-1984.28,17199.44978,Restaurant,Lake Michaelside,Whether cold answer.,Branch,USD,Completed
TXN_00024779,CUST_000290,2025-07-27 09:49:33,Deposit,2694.06,30178.50194,Grocery,Cynthiaborough,Entire poor party president entire use.,ATM,USD,Completed
TXN_00024780,CUST_000053,2025-01-15 22:11:11,Payment,-7.88,44551.93264,Grocery,Campbellfurt,Because leave look modern.,Online,USD,Pending
TXN_00024781,CUST_003259,2024-12-16 17:10:25,Purchase,-38.58,21790.64576,Shopping,Port Adam,Race cut middle authority.,ATM,USD,Completed
TXN_00024782,CUST_002481,2024-10-22 13:37:01,Withdrawal,-424.45,28372.44234,Entertainment,Maryport,Both staff anyone audience discover.,ATM,USD,Failed
TXN_00024783,CUST_002566,2024-01-04 19:20:13,Transfer,-408.88,37150.59866,Healthcare,Davidside,Or campaign recently according.,Online,USD,Completed
TXN_00024784,CUST_002569,2024-05-09 11:07:29,Transfer,-874.86,44118.731,Gas,Lake Stacy,Last black member could each leg never mission.,Mobile App,USD,Pending
TXN_00024785,CUST_001623,2024-03-10 22:27:54,Payment,-304.27,49079.7202,ATM,New Joseph,Sometimes speak hour put peace.,Online,USD,Completed
TXN_00024786,CUST_004424,2023-10-03 02:35:39,Transfer,-231.76,13666.60025,Transfer,Thomasfort,Product rule rock employee. Boy few pretty glass.,Branch,USD,Completed
TXN_00024787,CUST_000865,2025-06-25 17:27:35,Purchase,-22.98,15726.82522,Shopping,Danielstad,Financial fear save laugh company.,Online,USD,Pending
TXN_00024788,CUST_001846,2024-03-24 13:42:12,Payment,-617.09,21460.84242,Gas,South Sheenaview,This worry ready where community entire off.,Mobile App,USD,Completed
TXN_00024789,CUST_002221,2024-11-29 01:57:49,Payment,-318.98,35607.51015,Transfer,Smithview,Attorney nothing late north choose project.,Online,USD,Completed
TXN_00024790,CUST_000150,2025-07-11 17:37:39,Payment,-263.19,3017.451023,Grocery,Lake Aliciamouth,Listen challenge like southern.,Mobile App,USD,Completed
TXN_00024791,CUST_001438,2025-07-13 01:14:36,Transfer,-478.65,44870.02421,Restaurant,Lake Jerrymouth,Safe time keep admit middle rock better machine.,Online,USD,Completed
TXN_00024792,CUST_003918,2024-05-25 21:10:21,Transfer,-889.05,17397.03628,Healthcare,New Margaretside,Pattern effort address body.,Online,USD,Completed
TXN_00024793,CUST_000867,2025-03-20 14:12:44,Purchase,-27.11,8579.866061,Transfer,Lake Jessicamouth,Eight east off probably four light.,Mobile App,USD,Completed
TXN_00024794,CUST_003450,2024-01-15 15:23:17,Withdrawal,-386.39,35449.84806,Restaurant,Lake Shaun,Specific include according senior.,Online,USD,Pending
TXN_00024795,CUST_003846,2025-03-19 10:00:13,Purchase,-2.9,2847.03306,Shopping,Brooksstad,Read maybe along base threat sort.,Online,USD,Completed
TXN_00024796,CUST_003503,2024-09-14 04:14:56,Deposit,189.06,15112.68959,Healthcare,South Angelmouth,Add much dream sport window.,ATM,USD,Completed
TXN_00024797,CUST_000582,2024-12-23 11:59:36,Withdrawal,-333.3,31958.83764,Restaurant,Boyerview,Among number their allow cut.,Mobile App,USD,Completed
TXN_00024798,CUST_001510,2024-03-09 04:20:03,Transfer,-283.95,7154.943809,Shopping,Curryton,Difficult whole sister worry trade.,ATM,USD,Completed
TXN_00024799,CUST_004351,2025-01-24 21:26:56,ATM Withdrawal,-200,15471.37687,Restaurant,Ericville,Budget purpose student low bring myself certain.,Mobile App,USD,Completed
TXN_00024800,CUST_004362,2023-10-12 18:55:55,Payment,-184.1,523.2428987,Shopping,Poolehaven,Cold watch wait stage information never.,ATM,USD,Completed
TXN_00024801,CUST_004256,2023-08-17 20:24:50,Payment,-394.57,37464.43685,Gas,Laurieport,Style soon level share here state true bad.,Branch,USD,Completed
TXN_00024802,CUST_004819,2023-12-04 08:59:13,Payment,-53.34,47641.64406,Entertainment,West Ruth,Base major water.,ATM,USD,Completed
TXN_00024803,CUST_003379,2024-08-21 21:59:59,Deposit,242.15,20760.47323,Gas,Collinsberg,Know option time glass. Bag use describe draw.,Online,USD,Completed
TXN_00024804,CUST_000803,2024-06-17 15:03:11,Transfer,-1755.59,22923.22384,Shopping,New Katiemouth,Away foot out type.,Online,USD,Completed
TXN_00024805,CUST_000997,2024-12-07 08:04:01,Purchase,-151.16,33787.21393,Grocery,East Jonville,Attorney center political claim little prepare.,Mobile App,USD,Completed
TXN_00024806,CUST_003977,2025-06-08 23:11:21,Withdrawal,-28.84,40339.96324,Other,Harrishaven,Method drop share pick hold carry century.,Online,USD,Completed
TXN_00024807,CUST_002687,2025-02-15 15:22:21,Withdrawal,-42.37,31002.0887,ATM,Gordontown,Three recognize fire.,Branch,USD,Completed
TXN_00024808,CUST_000544,2024-08-07 09:07:14,Transfer,-1458.16,24493.52228,Gas,Lake Terry,Late mother network.,Online,USD,Completed
TXN_00024809,CUST_002229,2025-08-02 07:02:19,Withdrawal,-99.09,49866.77779,Shopping,South Michaelton,Impact stock drop green teach argue north.,ATM,USD,Completed
TXN_00024810,CUST_000314,2024-01-21 12:53:45,Withdrawal,-334.86,8966.540455,Transfer,Patelport,Measure dog week course fall.,Online,USD,Completed
TXN_00024811,CUST_002405,2024-10-09 11:35:19,Deposit,262.32,9088.233336,Healthcare,Whitemouth,Serious those try. Piece record less hold threat.,Mobile App,USD,Completed
TXN_00024812,CUST_000626,2023-08-20 08:01:02,Purchase,-38.8,2966.072598,Grocery,Scottport,Edge nature must task determine enjoy protect.,Online,USD,Completed
TXN_00024813,CUST_000949,2025-07-23 03:06:58,Deposit,257.28,1752.314619,Gas,Rogerchester,I image pick.,Online,USD,Completed
TXN_00024814,CUST_003601,2023-12-06 08:41:23,Payment,-27.42,4565.266811,Shopping,Christinemouth,Only from policy last address prepare physical.,ATM,USD,Completed
TXN_00024815,CUST_001552,2024-01-18 09:39:24,Deposit,312.58,24552.54776,Other,North Patrick,Theory discover tell interesting.,Branch,USD,Completed
TXN_00024816,CUST_003245,2024-11-25 01:20:53,Withdrawal,-152.58,30881.60672,Shopping,Lake Andrew,Moment result community former prevent.,Online,USD,Pending
